ID,prompt,image,answer,answer_type,reordered_answer_type,novelty,clarity,relevance,intelligence,empathy,funniness,novelty_GPT4.1,clarity_GPT4.1,relevance_GPT4.1,intelligence_GPT4.1,empathy_GPT4.1,funniness_GPT4.1,novelty_Gemini2.5_pro,clarity_Gemini2.5_pro,relevance_Gemini2.5_pro,intelligence_Gemini2.5_pro,empathy_Gemini2.5_pro,funniness_Gemini2.5_pro,novelty_ClaudeSonnet4,clarity_ClaudeSonnet4,relevance_ClaudeSonnet4,intelligence_ClaudeSonnet4,empathy_ClaudeSonnet4,funniness_ClaudeSonnet4,dataset,prompt_type
5398885,20年前の人間に言っても信じてもらえないこと,,「スマホの充電が切れて死にそう」って言ったら本当に救急車呼ばれた,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.5,2.75,2.75,2.0,2.25,1.5,2,4,4,2,4,3,3,4,4,1,4,4,3,4,4,2,3,3,OG,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,他の人に聞いてみた？,Human_mid_tier,Human_lower_tier,0.75,1.0,1.25,1.25,1.0,0.5,3,4,4,2,3,3,4,4,4,3,3,4,3,4,4,2,3,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,全てのCookieに同意する？,Human_top_tier,Human_mid_tier,3.0,1.75,2.75,2.25,1.5,1.75,3,4,3,2,4,3,4,4,4,3,4,4,3,4,4,3,4,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,ウルトラソウル？,Human_lower_tier,Human_top_tier,2.0,1.75,1.75,1.0,1.5,1.75,2,3,3,0,2,2,3,4,4,0,2,4,3,4,4,2,3,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,首振りモードになる,unrelated,unrelated,3.0,0.5,0.25,0.25,0.25,0.25,3,3,4,1,2,3,3,4,4,1,2,3,3,4,4,2,3,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,「あなたが思い浮かべている人物は、コンビニで肉まんを買う時に『からしください』と言えずにモジモジしちゃいますか？」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,2.25,2.5,1.25,1.5,1.25,3,4,4,2,4,3,3,4,4,0,4,4,3,4,4,2,4,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,そのキャラクター、確定申告した？,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,3.5,3.75,2.75,2.5,2.0,4,4,4,2,2,4,4,4,4,3,2,4,3,4,4,2,3,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,毎朝、味噌汁の具を3分悩みますか？,GPT4.1_serious,GPT4.1_serious,1.75,1.75,3.25,2.25,1.75,1.0,3,4,4,2,4,3,3,4,4,0,2,3,3,4,4,2,3,3,Ours,text
1981_0287_GDA,アキネーターにそんな質問は出てこない,,「あなたのお母さん、昨日何食べた？」,GPT4.1_oogiri,GPT4.1_oogiri,3.0,2.0,2.5,2.25,2.25,1.5,3,4,4,2,3,3,2,4,4,0,3,3,3,4,4,2,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,普通のタクシーよりも規約が厳しいせいで、扉が手動,Human_lower_tier,Human_lower_tier,2.75,1.5,2.75,1.5,1.0,1.0,3,4,4,2,2,3,4,4,4,2,2,3,3,4,4,2,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,airpayでしか払えない,Human_mid_tier,Human_mid_tier,2.5,2.75,2.25,2.5,2.25,2.0,2,4,4,1,3,2,3,4,4,1,3,3,3,4,4,3,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,「飛ばして下さい」が伝わらない,Human_top_tier,Human_top_tier,2.25,3.25,3.5,3.25,3.0,3.0,2,4,4,2,4,3,4,4,4,3,3,4,3,4,4,2,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,運転手さんが「いやー、最近カラスの当たり屋が多くてね…」と愚痴ってくる。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,4.0,3.5,1.75,3.25,2.75,3,4,4,2,3,3,3,4,4,1,4,3,3,4,4,2,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,騒音による周辺環境への影響が大きく、住宅地では運行が制限される可能性があることです。,GPT4.1_serious,GPT4.1_serious,2.0,3.0,3.25,3.25,3.0,1.5,1,4,4,3,3,1,0,4,4,3,4,0,1,4,4,2,3,1,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,運転手が「次降りまーす」ってパラシュート持ち出す。,GPT4.1_oogiri,GPT4.1_oogiri,2.25,2.25,3.0,1.5,1.5,1.25,2,4,4,2,3,3,3,4,4,0,4,4,3,4,4,2,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,2時間は、こんなにも長い,unrelated,unrelated,1.75,1.25,1.5,1.25,0.5,0.5,3,2,4,2,2,2,3,4,4,3,4,3,3,4,4,2,3,3,Ours,text
0945_1488_BBA,空飛ぶタクシーの重大な欠点とは？,,渋滞回避のために雲の中を通ったら、降りる時びしょ濡れになる,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,2.5,3.25,3.0,1.5,1.5,3,4,4,2,3,3,2,4,4,1,3,3,3,4,4,2,3,3,Ours,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,いばらぎじゃなくていばら“き”！,Human_mid_tier,Human_lower_tier,1.25,3.0,1.5,1.5,1.75,1.75,2,4,2,2,2,2,2,4,4,0,4,4,2,4,3,1,3,2,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,タケノコ派ときのこ派の抗争,Human_lower_tier,Human_mid_tier,0.75,3.75,2.25,0.5,3.0,2.25,2,4,4,1,3,3,2,4,4,0,4,2,2,4,4,1,3,2,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,金正恩がボケてを見た,Human_top_tier,Human_top_tier,3.25,3.25,3.0,2.25,2.5,2.5,2,4,2,1,2,2,2,4,4,0,4,4,3,4,4,2,3,3,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,まあ、十分稼いだしな,unrelated,unrelated,1.75,1.5,1.5,1.0,1.25,1.25,3,4,4,2,2,3,4,4,4,3,3,4,3,2,3,3,2,3,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,世界各国の首脳がTwitterで相互フォローを外し合ったことから始まった,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,3.5,3.75,2.5,2.75,2.5,2,4,4,2,2,2,3,4,4,1,4,4,3,4,4,3,3,3,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,些細な誤解から各国間の連絡が行き違い、意図しないまま軍事的緊張が高まってしまうことです。,GPT4.1_serious,GPT4.1_serious,0.5,2.75,3.25,2.25,2.5,0.25,1,4,4,3,3,1,1,4,4,3,4,3,1,4,4,3,3,1,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,各国の首脳がオンラインゲームの煽り合いで本気のケンカを始めた,GPT4.1_oogiri,GPT4.1_oogiri,3.5,3.25,2.75,2.75,3.0,3.0,3,4,4,2,3,3,3,4,4,0,3,4,3,4,4,2,3,3,OG,text
6936952,こんな第三次世界対戦へのきっかけはイヤだ,,国際会議の昼休憩、A国代表がB国代表のプリンを勝手に食べた。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,3.75,3.25,0.5,1.5,1.75,2,4,4,2,4,3,2,4,4,1,3,4,2,4,4,1,3,2,OG,text
2490758,,,団体のババァ・・・。,Human_lower_tier,Human_lower_tier,3.0,2.25,2.5,0.75,2.0,1.5,2,4,4,0,2,2,2,4,4,0,4,3,3,4,4,1,3,3,OG,image
2490758,,,あ・・・両目で見るのか・・・,Human_top_tier,Human_mid_tier,2.25,3.25,3.25,1.75,2.75,3.0,2,4,4,0,4,3,0,4,4,0,2,2,3,4,4,2,3,3,OG,image
2490758,,,あっこれ両目用か,Human_mid_tier,Human_top_tier,2.25,4.0,3.75,2.25,3.25,3.0,2,4,4,0,4,2,1,4,4,0,2,3,3,4,4,2,3,3,OG,image
2490758,,,双眼鏡の倍率を上げすぎて、相手の鼻毛まで見えてしまい気まずくなった瞬間,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.25,3.25,3.75,1.5,2.25,2.0,2,4,4,1,3,3,2,4,4,0,3,3,3,4,4,1,3,3,OG,image
2490758,,,双眼鏡のレンズがキャップで覆われており、何も見えない状態です。,GPT4.1_serious,GPT4.1_serious,1.75,2.25,2.5,1.75,2.75,2.5,2,4,4,2,4,2,0,4,4,0,4,2,1,4,4,1,3,2,OG,image
2490758,,,双眼鏡のキャップを外さずに「今日は…全然見えんな…」,GPT4.1_oogiri,GPT4.1_oogiri,1.5,3.5,3.5,1.25,2.75,3.0,2,4,4,0,4,2,0,4,4,0,4,3,2,4,4,1,3,2,OG,image
2490758,,,あっ！半額シール貼られる瞬間だ！,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,2.75,1.75,1.5,3.0,3.0,3,4,4,1,4,4,2,4,4,0,4,3,3,4,4,1,4,3,OG,image
2490758,,,俺はいつか、あんたのお題で殿堂入りをすると誓う！何年もかかるかもしれないが…でもそれまでつきあってくれ！,unrelated,unrelated,2.5,1.25,1.25,0.75,0.5,0.25,2,4,4,2,4,3,3,4,4,3,3,4,1,2,1,1,2,1,OG,image
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,言っていい痛みなのか迷う,Human_top_tier,Human_lower_tier,3.0,1.5,1.75,1.5,1.0,1.25,2,4,4,2,4,2,3,4,4,2,4,4,3,4,4,3,4,3,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,アレルギーの話ばかり振られる,Human_mid_tier,Human_mid_tier,2.0,2.0,2.0,2.75,1.5,1.75,2,4,4,2,3,2,2,4,4,2,4,3,2,4,4,2,3,2,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,シャンプーしたあと毎回髪の毛がなくなる,Human_lower_tier,Human_top_tier,2.25,3.0,3.0,1.25,2.0,2.0,2,4,4,1,3,2,2,4,4,0,4,3,2,4,4,1,3,2,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,防戦一方,unrelated,unrelated,2.75,0.5,1.25,0.75,0.5,0.5,2,2,4,1,2,2,3,4,4,1,2,3,3,2,3,3,1,2,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,「今日はどんな髪型にしますか？」と聞かれて答えると「その髪型は君には毒が強すぎる...」と断られる,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,1.75,2.25,3.0,1.5,1.25,1.25,3,4,4,2,3,3,3,4,4,2,2,3,3,4,4,2,3,3,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,トリートメント（解毒剤）が別料金でやたら高い。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,2.5,3.5,2.25,2.5,1.75,3,4,4,3,4,4,3,4,4,2,3,3,3,4,4,3,4,3,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,頭皮マッサージのたびに、耐毒性を確認される。,GPT4.1_serious,GPT4.1_serious,1.75,3.0,3.25,2.0,1.5,1.0,2,4,4,2,2,2,3,4,4,1,2,3,3,4,4,2,3,3,Ours,text
4010_5182_QVQ,毒使いしかいない美容室は、こんなところが嫌だ,,シャンプー後に毎回「解毒しますね」って言われる。,GPT4.1_oogiri,GPT4.1_oogiri,2.75,3.0,3.0,2.5,2.75,2.25,3,4,4,2,4,3,2,4,4,1,3,3,3,4,4,2,3,3,Ours,text
295313,,,「おーい！この枠、いつまで押さえてりゃいいんだー！？」,Human_lower_tier,Human_lower_tier,2.5,1.75,2.0,1.5,1.75,2.0,2,4,4,2,3,3,2,4,4,2,3,3,3,4,4,3,3,3,OG,image
295313,,,ここまでアピールしても先生が当ててくれない,Human_mid_tier,Human_mid_tier,2.0,3.0,1.5,0.25,2.5,2.5,2,4,4,1,3,3,2,4,4,0,4,3,3,4,4,1,3,3,OG,image
295313,,,先生、気分が悪いのでジム行ってもいいですか？,Human_top_tier,Human_top_tier,1.25,4.0,3.75,1.5,2.5,2.75,2,4,4,1,3,3,2,4,4,1,3,3,3,4,4,2,3,3,OG,image
295313,,,「新種の信号機、青信号はこのポーズで教えてくれます。」,GPT4.1_oogiri,GPT4.1_oogiri,2.5,2.25,1.5,1.0,1.75,1.75,2,4,2,1,2,2,3,4,4,0,1,3,3,4,4,2,3,3,OG,image
295313,,,あの雲の形、完全に俺の力こぶじゃん。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,1.75,3.5,2.75,1.5,2.5,2.25,2,4,4,2,2,2,2,4,4,1,2,3,2,4,4,1,3,2,OG,image
295313,,,安倍首相は小泉さんの側近。することは壊すこと!!,unrelated,unrelated,2.25,1.0,1.25,0.75,1.0,0.75,2,2,1,1,1,1,3,2,2,3,1,2,0,0,0,0,0,0,OG,image
295313,,,プロテインを飲み忘れた時の絶望感を全身で表現,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.5,1.75,2.75,1.5,1.25,1.5,2,4,2,1,3,3,2,4,4,1,3,3,3,4,4,2,3,3,OG,image
295313,,,筋肉の発達を強調するために、片腕を伸ばしてポージングしています。,GPT4.1_serious,GPT4.1_serious,0.25,2.5,3.0,0.5,1.25,1.0,1,4,4,2,2,1,0,4,4,0,0,0,0,4,4,0,2,0,OG,image
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,手叩いて笑うタイプ,Human_top_tier,Human_lower_tier,1.75,1.75,2.0,0.75,0.75,0.25,3,4,4,1,3,3,2,4,4,0,3,3,3,4,4,1,3,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,爬虫類飼ってるんですか！？,Human_lower_tier,Human_mid_tier,2.25,2.25,2.25,1.75,0.5,0.25,2,4,2,1,2,2,2,4,4,0,2,2,3,4,4,2,3,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,チャンネル登録者数26人,Human_mid_tier,Human_top_tier,2.0,4.0,2.75,2.5,3.5,2.25,2,4,4,1,3,3,3,4,4,0,3,3,3,4,4,2,3,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,これから「じゃない方」って呼ばれ続ける赤子,unrelated,unrelated,2.75,0.5,1.0,1.5,0.25,0.25,3,4,3,2,2,3,3,4,4,2,4,4,3,2,4,3,3,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,えっ、魔法使いなのに杖を忘れて割り箸で呪文を唱えてる！？,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.75,2.75,3.0,1.75,2.25,2.0,2,4,4,1,3,2,2,4,4,0,4,3,3,4,4,2,3,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,えっ、魔法使いなのに、月末になるとギガがない！？,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,2.75,2.5,1.75,2.5,2.25,3,4,4,2,4,3,3,4,4,0,4,3,3,4,4,2,4,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,資格更新のために2年ごとに研修を受けている。,GPT4.1_serious,GPT4.1_serious,2.75,3.25,3.0,3.0,2.5,2.25,4,4,4,3,3,4,3,4,4,2,4,3,3,4,4,3,3,3,Ours,text
1174_7174_SYW,えっ、魔法使いなのに◯◯◯！？,,えっ、魔法使いなのに現金派！？,GPT4.1_oogiri,GPT4.1_oogiri,2.75,3.25,2.5,2.75,3.0,2.5,2,4,4,1,2,2,3,4,4,1,3,4,3,4,4,2,3,3,Ours,text
0599_9814_UKU,画像で一言,,育ての親は裏切れねえよ,Human_mid_tier,Human_lower_tier,3.25,2.25,1.75,2.0,1.75,1.25,2,4,4,1,2,2,3,4,4,2,3,4,3,4,4,2,3,3,Ours,image
0599_9814_UKU,画像で一言,,あかん、昨日から月が赤く見える…,Human_lower_tier,Human_mid_tier,2.75,2.0,1.5,1.75,2.0,1.5,2,4,4,1,3,2,3,4,4,2,3,3,3,4,4,2,3,3,Ours,image
0599_9814_UKU,画像で一言,,やりたい音楽やれよ,Human_top_tier,Human_top_tier,3.25,3.25,2.0,2.0,2.75,3.25,3,4,2,2,3,3,3,4,4,2,3,3,3,4,4,2,3,3,Ours,image
0599_9814_UKU,画像で一言,,え、俺の推し、卒業すんの！？,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.25,2.0,2.25,1.5,2.25,2.75,2,4,4,0,4,2,3,4,4,2,4,4,3,4,4,1,3,3,Ours,image
0599_9814_UKU,画像で一言,,サルは木の上で生活することが多く、高い運動能力を持っています。,GPT4.1_serious,GPT4.1_serious,0.25,3.25,3.5,3.0,3.0,0.25,0,4,4,2,0,0,0,4,4,2,0,0,0,4,2,1,0,0,Ours,image
0599_9814_UKU,画像で一言,,え？今日バナナ休み！？,GPT4.1_oogiri,GPT4.1_oogiri,1.0,3.0,3.25,1.5,2.75,1.75,2,4,4,0,4,2,1,4,4,0,3,2,1,4,4,1,3,2,Ours,image
0599_9814_UKU,画像で一言,,すごくいい問題です,unrelated,unrelated,2.75,2.5,2.0,2.0,1.75,1.25,1,4,2,0,1,1,3,4,4,2,3,3,0,4,0,0,0,0,Ours,image
0599_9814_UKU,画像で一言,,「え、手すりに消毒液ついてる...」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.0,2.75,2.75,2.0,2.0,1.75,2,4,4,1,3,3,3,4,4,2,4,4,3,4,4,2,3,3,Ours,image
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,『陸王』↔︎『魚民』,Human_top_tier,Human_lower_tier,2.5,2.5,2.5,2.25,1.5,1.75,4,4,4,3,3,4,3,4,4,4,4,4,3,4,4,2,3,3,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,ドナルドトランプ←→モスバーガーマージャン,Human_lower_tier,Human_mid_tier,2.5,3.0,3.25,2.5,2.75,2.0,4,2,2,2,1,3,3,2,4,1,1,3,4,1,2,2,1,2,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,手を染める⇔足を洗う,Human_mid_tier,Human_top_tier,2.0,3.25,3.75,3.0,3.0,2.25,2,4,4,3,4,3,0,4,2,1,0,0,2,4,4,3,3,3,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,「鬼滅の刃」⇔「天使育成の鞘」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,1.5,2.75,3.25,3.0,2.25,2.0,3,2,3,2,2,2,4,4,4,3,4,4,3,4,4,3,2,3,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,「秒速のカメ」,GPT4.1_serious,GPT4.1_serious,2.0,2.25,1.5,1.25,1.25,0.5,2,4,3,2,2,2,3,4,2,2,2,3,3,4,4,2,3,3,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,「鬼滅の刃」⇔「天使育てるスプーン」,GPT4.1_oogiri,GPT4.1_oogiri,1.75,1.5,2.5,1.75,0.5,1.25,3,2,2,2,1,2,4,4,4,3,2,4,4,4,4,3,3,4,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,千と千尋の神隠し ⇔ 万と凡人の大捜索,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,3.0,3.0,2.25,2.25,1.75,4,4,4,4,3,4,3,4,4,3,3,4,3,4,4,3,3,3,OG,text
3301806,「進撃の巨人」⇔「後退する阪神」  みたいな対義語を作って下さい,,やっと1名キャンセルに,unrelated,unrelated,1.5,0.25,0.25,0.25,0.25,0.0,3,4,2,2,2,2,3,3,4,1,4,4,1,1,1,0,1,1,OG,text
3432881,,,稲村亜美,Human_mid_tier,Human_lower_tier,2.0,0.75,1.75,0.75,1.0,0.75,4,2,0,0,0,2,4,2,4,2,1,4,3,2,1,1,1,2,OG,image
3432881,,,中世ヨーロッパの戦いごっこに１人だけ衣装浮いたヤツ登場,Human_lower_tier,Human_mid_tier,2.5,1.75,2.5,1.25,0.75,1.0,2,4,4,2,3,3,3,4,4,0,4,4,3,4,4,2,3,3,OG,image
3432881,,,あと1人で学級閉鎖のところに「先生、熱っぽいので早退します」と出てきた田中,Human_top_tier,Human_top_tier,2.75,3.25,2.0,1.75,1.5,2.5,4,4,4,2,4,4,3,4,4,2,4,4,3,4,4,2,3,3,OG,image
3432881,,,歴史上の様々な時代や国の兵士たちが一堂に集まり、一人の人物にひざまずいて敬意を表している様子です。その中心に立っている人物は聖なる存在として描かれており、彼の存在が異なる時代や文化を超えて人々に影響を与えていることを表現しています。,GPT4.1_serious,GPT4.1_serious,1.0,2.0,3.5,3.5,1.5,0.75,2,4,4,2,2,2,0,4,4,1,0,0,1,4,0,2,1,0,OG,image
3432881,,,「みんな、時代設定間違えてるよ！コスプレ大会は来週だってば！」,GPT4.1_oogiri,GPT4.1_oogiri,2.75,2.5,2.25,1.75,2.25,2.0,3,4,4,2,3,3,3,4,4,2,3,3,3,4,4,2,3,3,OG,image
3432881,,,みんな、落ち着いて聞いてくれ。…Wi-Fiのパスワード、変えたから。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.5,1.75,1.75,0.75,2.0,1.75,4,4,4,2,4,4,3,4,2,0,3,4,4,4,4,3,4,4,OG,image
3432881,,,無口な営業マン印鑑を手にした瞬間＝『覚醒』,unrelated,unrelated,2.5,1.5,1.25,1.25,1.75,2.0,2,4,2,2,2,2,3,4,4,2,3,4,3,4,2,2,3,3,OG,image
3432881,,,「みなさん、私の話を聞いてください」「はい」「愛について語りましょう」「はい」「隣人を愛しなさい」「はい」「ところで、なぜ皆さん完全武装なんですか？」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,3.0,3.25,3.5,3.0,2.75,2.75,2,4,4,2,4,3,2,4,4,3,2,3,3,4,4,2,3,3,OG,image
1664_5410_MBT,画像で一言,,正解は歯磨きの時間でした,Human_mid_tier,Human_lower_tier,2.25,2.5,1.75,1.5,1.25,1.25,3,4,2,1,2,2,4,4,2,0,0,3,3,4,4,2,3,3,Ours,image
1664_5410_MBT,画像で一言,,これパジェロに刺さるのは至難の業だよね,Human_lower_tier,Human_mid_tier,1.25,2.75,2.5,1.75,3.0,2.75,2,4,4,1,3,3,3,3,4,1,3,4,3,1,1,2,1,2,Ours,image
1664_5410_MBT,画像で一言,,「その他」を作らないからですよ,Human_top_tier,Human_top_tier,3.0,3.75,3.75,2.75,3.5,3.25,2,4,4,2,2,2,3,4,4,3,4,4,3,4,4,3,4,3,Ours,image
1664_5410_MBT,画像で一言,,ご覧ください、これが私の先月の食費の内訳、ほぼピザです。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.75,2.75,2.25,1.75,2.5,2.75,2,4,4,1,3,3,3,4,4,0,3,4,3,4,4,2,3,3,Ours,image
1664_5410_MBT,画像で一言,,このグラフから分かるように、各データの割合と推移を詳しく分析する必要があります。,GPT4.1_serious,GPT4.1_serious,0.0,3.0,3.25,2.75,2.0,0.25,0,4,4,2,2,0,0,4,4,1,2,0,0,4,4,1,1,0,Ours,image
1664_5410_MBT,画像で一言,,こちらが、僕のダイエット失敗の原因を円グラフでまとめたものです。青が「誘惑」、赤が「深夜のラーメン」、緑が「意思の弱さ」、そしてその他が「全部」です。,GPT4.1_oogiri,GPT4.1_oogiri,2.25,2.0,2.75,2.5,2.0,1.75,2,4,4,2,4,3,3,4,4,1,4,4,3,4,4,2,4,3,Ours,image
1664_5410_MBT,画像で一言,,ズルをするおばちゃんはどこにでもいる,unrelated,unrelated,2.0,1.25,0.75,1.5,0.25,0.5,2,4,2,0,2,2,3,4,4,0,4,4,2,1,1,1,1,1,Ours,image
1664_5410_MBT,画像で一言,,「この青い部分が我が社の売上で、残りの99%が僕の残業時間です」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,1.5,1.75,2.25,1.75,0.75,0.5,2,4,4,2,4,3,2,4,4,2,4,4,3,4,4,2,3,3,Ours,image
6353339,,,待ち受け画像が戻せない(エロ),Human_lower_tier,Human_lower_tier,2.75,3.25,2.5,0.5,2.25,2.0,2,4,4,1,4,3,2,4,4,0,4,3,2,4,4,1,3,2,OG,image
6353339,,,YouTubeで15秒広告が2回連続で出た,Human_mid_tier,Human_mid_tier,2.0,4.0,3.5,1.5,3.5,2.5,2,4,4,0,4,3,1,4,4,0,4,3,2,4,3,1,4,3,OG,image
6353339,,,広告の✕ボタンが小さすぎる,Human_top_tier,Human_top_tier,2.25,3.75,3.5,2.5,4.0,3.75,2,4,4,1,4,3,2,4,4,0,4,4,2,4,4,2,4,3,OG,image
6353339,,,自分の女装コラ画像がバズってるのを見つけた時の顔。,Gemini2.5_pro_oogiri,Gemini2.5_pro_oogiri,2.0,2.75,1.25,1.0,1.75,1.5,2,4,4,1,3,3,2,4,4,0,3,4,3,4,4,1,2,3,OG,image
6353339,,,えっ・・・雨天決行？,unrelated,unrelated,2.0,3.5,3.75,2.25,3.25,2.75,2,4,4,1,4,3,2,4,4,0,4,3,2,4,4,2,3,3,OG,image
6353339,,,「もしもし、警察ですか？自分で自分の顔を盗まれました」,ClaudeSonnet4_oogiri,ClaudeSonnet4_oogiri,2.25,1.0,0.75,1.0,0.25,0.25,2,4,4,1,3,3,3,4,4,2,2,4,3,4,4,2,3,3,OG,image
6353339,,,スマートフォンの画面に表示された内容に強い驚きを感じている。,GPT4.1_serious,GPT4.1_serious,1.25,3.25,3.25,1.5,2.0,1.25,0,4,4,0,4,2,0,4,4,0,0,0,1,4,4,1,3,1,OG,image
6353339,,,「パスワードに“!”を追加したら、今度は”記号を含めてください”って…それさっきやったやん！」,GPT4.1_oogiri,GPT4.1_oogiri,3.0,3.75,3.75,2.75,3.0,2.75,2,4,4,2,4,3,1,4,4,0,4,3,2,4,4,2,4,3,OG,image
0455_1313_JMI,「銀座で寿司を食べる」の、1000分の1の贅沢,,持ってたか不安な巻も買う,Human_top_tier,Human_lower_tier,2.0,0.75,0.25,1.0,0.5,1.0,3,4,4,2,3,3,4,4,4,3,4,4,3,4,4,2,4,3,Ours,text
0455_1313_JMI,「銀座で寿司を食べる」の、1000分の1の贅沢,,おやつのプリンをりんごにする,Human_lower_tier,Human_mid_tier,2.0,1.5,2.75,1.25,1.75,1.25,2,4,2,1,4,2,2,4,4,1,1,2,3,4,4,2,3,3,Ours,text
0455_1313_JMI,「銀座で寿司を食べる」の、1000分の1の贅沢,,ポテチの袋をハサミで開ける,Human_mid_tier,Human_top_tier,1.5,2.25,2.75,2.0,2.75,2.0,3,4,3,2,4,3,4,4,4,2,4,4,3,4,3,2,4,3,Ours,text
